,Tweet_Text,Tweet_Date,Tweet_ID,Retweets,Favorites
804,@Oldjohnlittle Thanks for asking! You can visit the volunteer section of https://t.co/cZvnxCzuoQ to learn about different ways that you can get involved with Habitat for Humanity. https://t.co/vKR4rcU1yR,2019-10-28 15:23:40,1188838752648609792,0,1
805,"""If you want to live complacent and uninspired, stay away from Habitat. Come close to Habitat, and it will change you and make you part of something that changes the world."" - Randall Wallace, Hollywood screenwriter, director, producer and Habitat volunteer 🏠🎬 #MondayMotivation https://t.co/3Hjr4LXJra",2019-10-28 15:01:18,1188833122785419264,27,73
806,"From a wide range of economic benefits to increased community pride, learn how increasing home affordability has a direct impact on the health of communities across the country. #CostOfHome https://t.co/iSOxC7aXh3",2019-10-27 20:40:00,1188555973234966528,11,36
807,"Cyniah loves to be active, but her old apartment didn't have much room, and her mother didn't always feel safe letting her play outside. The neighborhood around Cyniah's Habitat house has given her space to run, have fun with new friends and grow up in a safe environment. https://t.co/PY319FkN8H",2019-10-27 15:07:02,1188472176665608195,8,30
808,#ThankYou to Dorothy and all of the #HabitatforHumanity volunteers who are making a difference in their local communities and around the world. #MakeADifferenceDay https://t.co/Q29vXhjril,2019-10-26 18:14:00,1188156840313589762,12,37
809,"Every hand makes a difference. 
Thank you to all who support #HabitatforHumanity and our vision of a world where everyone has a decent place to live. #MakeADifferenceDay https://t.co/llrRcZl2Pe",2019-10-26 13:54:00,1188091409150173185,17,46
810,"Families all across the United States are paying too high a price to cover the cost of home. Through our #CostOfHome campaign, Habitat has declared our commitment to increasing home affordability for 10 million people across the U.S. Learn how you can help.",2019-10-25 19:11:11,1187808843071254528,23,33
811,Happy Friday! Thank you to all the volunteers and future homeowners who will be spending time building with us this weekend. 👷‍♀️🏠👷‍♂️ #FridayMotivation https://t.co/VdcJjkSttF,2019-10-25 15:34:28,1187754304079302656,11,34
812,"@cjs1157 Thank you for your message, Cody. Please contact your local Habitat for Humanity to learn about services that are available in your area. https://t.co/Gp572TViwD",2019-10-24 18:50:33,1187441263991316482,0,0
813,"@cjs1157 Hii there, please contact the local Habitat for Humanity to learn about services that are available in your grandparent's area. https://t.co/SxB0vk2AVQ",2019-10-24 18:37:56,1187438089758822400,0,0
814,"@RoyalinReality Hi Roxy, please contact our Partner Service Center so that we can get more details and help answer your questions: 800-HABITAT or publicinfo@habitat.org.",2019-10-24 18:35:33,1187437488383709189,0,0
815,"Earlier this month, @BankofAmerica teamed up with Habitat for Humanity at locations around the world during their sixth annual #GlobalBuild week. Nearly 2,800 #BofAVolunteers worked with families in 108 communities across 10 countries. https://t.co/CBKLxu2Uzd",2019-10-24 17:14:08,1187416999917490177,20,72
816,"Surveys of families with safe, stable and affordable housing show fewer health problems, improved school performance and more self-assured parents. Wherever #HabitatforHumanity works, strong and secure homes contribute to strong and secure families. 🏠 #CostOfHome",2019-10-24 15:15:16,1187387085570957313,18,38
817,"@onilaiyhleine @JReckford We encourage individuals to pursue established processes for communicating and escalating concerns related to local Habitat organizations. Within the U.S., please contact the Affiliate Support Center at (877) 434-4435 to report your concerns, or email ussupportcenter@habitat.org.",2019-10-24 13:19:25,1187357932305993728,0,0
818,"#WednesdayWisdom: Future Habitat for Humanity homeowners participate in financial education classes, often before the building process even begins. 📖 https://t.co/TIJLZ6HJdb",2019-10-23 20:52:24,1187109540225048578,3,25
819,"What is sweat equity?
At #HabitatforHumanity it's about doing the work — the hard work — to bring an idea to life. Learn more. https://t.co/l53q9gYa2H",2019-10-23 14:41:37,1187016228117852160,8,21
820,Habitat's #WomenBuild opportunities are available across the U.S. Any woman who wants to learn how to build and construct a home is invited to join us. No experience is necessary. Learn more.,2019-10-22 18:55:00,1186717606813880321,12,34
821,"#HabitatforHumanity: 
Through shelter, we empower. 
🏠💪 Learn more at https://t.co/cZvnxCzuoQ. https://t.co/K5hEaeDVv0",2019-10-22 15:14:02,1186661997754175489,6,17
822,We wish President Carter a speedy recovery. https://t.co/vq3bnq2E3z,2019-10-22 13:40:57,1186638574697025536,123,412
823,Exciting news for what has been an annual tradition since 2007. https://t.co/cunVIjRLbC https://t.co/VnfCadmB8s,2019-10-22 02:28:07,1186469251655356416,6,35
824,RT @CostOfHome: Cities across the US are implementing creative solutions to the #housingaffordability crisis. Many are optimizing #landuse…,2019-10-21 23:35:00,1186425683729440770,4,0
825,"Thanks to the generosity of quiltmakers who donate their handmade gifts, #HabitatforHumanity homeowners know they are seen, sustained and wrapped in love. 💟🏠",2019-10-21 16:14:00,1186314702126829574,6,18
826,"@greta Thanks for helping spread the word! 
100% of @JReckford’s proceeds will come directly to #HabitatforHumanity to support our work.",2019-10-21 16:12:36,1186314351298469890,5,9
827,[Video] @etnow caught up with @garthbrooks and @trishayearwood earlier this month at #HabitatCWP. Hear what they said about the Habitat volunteer experience. https://t.co/nyDOtZ6LFI,2019-10-21 13:40:00,1186275949538697217,14,54
828,RT @CostOfHome: Cities across the country are urging local candidates to have plans to address #homeaffordability. Check out how city commi…,2019-10-21 00:54:29,1186083299313082368,8,0
829,“We cannot live only for ourselves. A thousand fibers connect us with our fellow men.” - Herman Melville 🖌️ #quote 🏠 #HabitatforHumanity https://t.co/KzKqHuh5HF,2019-10-20 14:44:02,1185929673273987072,22,49
830,"With nearly 19 million U.S. households paying half or more of their income on a place to live, advocating for home affordability is as important as ever. Use this interactive map to learn more about the state of housing affordability where you live. #CostOfHome",2019-10-19 20:30:00,1185654350691164163,11,15
831,"Hear straight from our supporters about the knowledge, lessons and skills they have learned on Habitat for Humanity build sites. 👷‍♂️👷‍♀️",2019-10-19 15:14:00,1185574826678915074,8,36
832,RT @JReckford: An interesting read - at @Habitat_org we know the tremendous value &amp; stability older residents bring to their communities -…,2019-10-18 18:15:41,1185258160749236225,8,0
833,We believe that strong and stable homes help build strong and stable communities. 🏘️ #HabitatforHumanity 🏡 #FridayMotivation https://t.co/QAuF4zRKRA,2019-10-18 14:40:05,1185203905740890113,18,36
834,"Congratulations to Jimmy &amp; Rosalynn Carter. 🎉
At 26,765 days and counting, they are now the longest married presidential couple. https://t.co/yzUjV4CBS7",2019-10-17 20:58:40,1184936788474974216,18,92
835,"""I don’t have to remind you that the need for decent housing is immense. Our tenacity is equally vast."" - #HabitatforHumanity CEO @JReckford 👷‍♂️🏠 https://t.co/9O7S3BTqRC",2019-10-17 15:59:55,1184861608083951616,17,59
836,"Factors related to creating more affordable homes — supply, credit, land and communities — are interconnected. Achieving policy solutions in these areas will help families gain access to homes they can afford and the opportunities that follow. #CostOfHome https://t.co/cysgLCrSP3",2019-10-16 19:15:43,1184548492599070721,10,34
837,#DidYouKnow Habitat does not give houses away? #HabitatforHumanity homeowners help to build their home and pay an affordable mortgage. Learn more. #WednesdayWisdom,2019-10-16 15:39:19,1184494033323905024,14,46
838,"RT @CostOfHome: Tune in to tonight's #demdebate hosted by @CNN and @nytimes at 8pm ET to see if debate moderators @andersoncooper, @marclac…",2019-10-15 21:24:00,1184218391755870208,5,0
839,"#ICYMI, this past weekend @WhirlpoolCorp dedicated a #HabitatforHumanity home built at @IndianaUniv with help from students, alumni, faculty and staff. This was the 10th consecutive year Whirlpool has sponsored this build in Bloomington. https://t.co/YE3NEFjanj",2019-10-15 16:14:06,1184140399398535169,7,38
840,"RT @rustinmooredvm: So pleased and proud that a group of faculty, staff and students from the @OhioState College of Veterinary Medicine wor…",2019-10-15 14:14:00,1184110177571819521,3,0
841,"From @people: “One of the things Jesus taught was: If you have any talents, try to utilize them for the benefit of others,” says President Carter, now 95. “That’s what Rose and I have both tried to do.” #HabitatCWP https://t.co/frtanqXUKW",2019-10-15 13:53:18,1184104966488842240,24,78
842,"“It’s the week of love that’s about to happen.” 
@garthbrooks made that prediction as #HabitatCWP began, and a wedding proposal on the build site at week’s end proved him right. https://t.co/8GLMiGCZ3F",2019-10-14 20:40:03,1183844939546935299,8,32
843,".@hfhlehighvalley dedicates the ""House that Beer Built."" Full story and photos from @lehighvalley.",2019-10-14 15:55:00,1183773205246296064,3,16
844,RT @ajc: Atlanta Habitat for Humanity is bringing a new housing development to southeast Atlanta as a way to address the affordable housing…,2019-10-14 14:13:28,1183747654930587650,25,0
845,"@kaitlancollins @betsy_klein President and Mrs. Carter continue to lead by example and inspire many, many people. Over 103,000 have joined them as Habitat volunteers at Carter Work Projects since 1984. #HabitatCWP",2019-10-14 13:04:15,1183730236241960962,0,2
846,"RT @CostOfHome: Through #CostOfHome, Habitat advocates for policies that increase #accesstocredit for all families. Expanding downpayment a…",2019-10-13 20:42:13,1183483098832523264,4,0
847,The @UN’s has designated today as the International Day for Disaster Risk Reduction. As part of their ongoing WASH Project @HabitatEthiopia has constructed a public reservoir that will reduce the risk of severe droughts affecting nearby communities. Learn more.,2019-10-13 14:40:00,1183391944241795072,6,29
848,Families all across the United States are paying too high a price to cover the cost of their home. Show your support for housing affordability by creating your own custom graphic to share on social media. #CostOfHome,2019-10-12 19:40:00,1183105052656975872,11,29
849,Are you interested in volunteering with #HabitatforHumanity? Learn about the different ways you can get involved in your community and around the world.,2019-10-12 15:14:00,1183038111539793928,15,34
850,@MijereZimba @Titans_TRac @Titans Thank you for your message. Please visit our website to learn how to get involved: https://t.co/8u7YhBJ6ad,2019-10-12 01:23:36,1182829137410641922,0,0
